105,1079,5,949811523
105,1089,5,949895732
105,1097,5,949778771
105,1125,5,949919399
105,1127,5,949896275
105,1136,5,949919372
105,1194,5,949919419
105,1196,5,949779173
105,1197,5,949811490
105,1198,5,949779173
105,1200,5,949896244
105,1206,5,949896159
105,1208,5,949779173
105,1210,5,949778714
105,1213,5,949895708
105,1214,5,949810261
105,1219,5,949779173
105,1220,5,949811523
105,1222,5,949918693
105,1225,5,949779173
105,1230,5,949919372
105,1240,5,949896244
105,1243,5,949919519
105,1257,5,949811602
105,1258,5,949918743
105,1259,4,949811559
105,1265,5,949919591
105,1270,5,949811523
105,1278,5,949919372
105,1282,5,949949396
105,1285,4,949811559
105,1288,5,949811490
105,1291,5,949918743
105,1298,4,949918927
105,1307,4,949811602
105,1332,4,949896275
105,1334,5,949982274
105,1344,5,949919247
105,1356,4,949810582
105,1371,4,949810302
105,1372,3,949920004
105,1374,4,949918787
105,1376,3,949918904
105,1377,3,949810688
105,1380,5,949896377
105,1387,5,949810261
105,1388,4,949810302
105,1396,5,949895772
105,1544,3,949811230
105,1580,5,949919978
105,1663,4,949811559
105,1674,5,949896244
105,1805,1,949895864
105,1858,5,949919738
105,1917,4,949810688
105,1918,2,949895956
105,1953,5,949810261
105,1954,5,949810261
105,1961,5,949918743
105,1967,3,949949538
105,1968,5,949811559
105,1994,5,949896309
105,2000,5,949811602
105,2002,3,949895907
105,2003,2,949918970
105,2005,5,949896070
105,2014,4,949919454
105,2018,5,949778771
105,2020,4,949811738
105,2021,4,949896114
105,2033,4,949982239
105,2034,4,949896183
105,2046,5,949810618
105,2054,3,949896114
105,2064,5,949918648
105,2078,5,949949444
105,2080,5,949919306
105,2081,4,949982239
105,2085,5,949949444
105,2086,5,949896114
105,2087,5,949949638
105,2091,5,949896183
105,2094,4,949920028
105,2096,5,949949538
105,2100,5,949896114
105,2102,5,949949396
105,2105,4,949896114
105,2109,5,949919399
105,2110,3,949896309
105,2114,5,949918927
105,2115,5,949918994
105,2124,4,949919763
105,2140,5,949896070
105,2141,4,949982239
105,2143,4,949896114
105,2144,5,949811603
105,2161,5,949896070
105,2174,5,949896070
105,2193,3,949896070
105,2194,5,949918764
105,2248,4,949811559
105,2263,3,949896309
105,2268,5,949895772
105,2289,5,949919556
105,2348,4,949918927
105,2371,4,949811603
105,2403,4,949918994
105,2406,5,949918994
105,2409,4,949810302
105,2454,5,949982274
105,2467,5,949918875
105,2551,4,949896275
105,2616,1,949895993
105,2628,5,949810582
105,2640,5,949810261
105,2659,3,949918671
105,2683,4,949896497
105,2699,4,949896497
105,2716,5,949811523
105,2723,5,949810582
105,2734,4,949778714
105,2770,1,949896521
105,2788,5,949919399
105,2791,5,949811490
105,2795,4,949811603
105,2797,5,949896070
105,2804,5,949811738
105,2822,3,949811230
105,2867,3,949918875
105,2872,5,949896114
105,2877,5,949896377
105,2902,2,949896309
105,2903,1,949896309
105,2916,4,949810534
105,2918,5,949811559
105,2968,5,949896070
105,2986,3,949896015
105,2987,5,949918807
105,2991,5,949810261
105,3016,3,949896543
105,3034,5,949949444
105,3039,4,949811559
105,3040,5,949919419
105,3060,5,949919656
105,3071,4,949918715
105,3101,4,949896275
105,3104,4,949811603
105,3108,5,949919738
105,3169,4,949918904
105,3208,2,949778946
105,3210,4,949811523
105,3251,5,949918970
105,3255,4,949919738
105,3263,3,949919845
105,3265,5,949895732
105,4006,2,949982238
106,3,4,1163374957
106,39,4,1163374952
106,104,4,1163374639
106,141,4,1163374242
106,150,4,1163374404
106,231,3.5,1163373762
106,277,4.5,1163373208
106,344,3.5,1163373636
106,356,4,1163374152
106,364,4,1163373752
106,367,4,1163373755
106,377,4,1163373610
106,440,4,1163374477
106,500,4.5,1163373718
106,586,4,1163374392
106,588,3.5,1163373551
106,595,4,1163374190
106,597,5,1163373711
106,788,3.5,1163374993
106,858,2.5,1163373651
106,903,3.5,1163373135
106,919,4,1163374286
106,1022,4,1163373316
106,1035,5,1163373103
106,1193,3,1163374173
106,1221,2.5,1163374239
106,1247,4,1163374582
106,1307,4,1163374495
106,1380,5,1163373044
106,1393,3.5,1163374165
106,1485,4.5,1163374608
106,1544,3.5,1163374562
106,1682,4,1163374214
106,1721,4,1163373744
106,1777,4,1163374601
106,1784,4.5,1163374251
106,1923,4.5,1163373726
106,1961,4,1163373675
106,1968,4,1163374324
106,1997,3.5,1163374593
106,2023,1.5,1163373188
106,2081,5,1163373109
106,2273,4,1163373276
106,2294,4,1163373251
106,2355,3.5,1163374184
106,2424,4,1163373193
106,2502,3.5,1163374290
106,2683,4,1163373679
106,2694,4.5,1163373293
106,2706,4,1163374246
106,2762,3.5,1163373743
106,2770,3.5,1163374947
106,2918,3.5,1163374278
106,2997,3.5,1163374127
106,3114,3.5,1163374263
106,3176,3.5,1163374408
106,3408,4,1163374137
106,3753,3.5,1163373148
106,3897,4.5,1163374235
106,3948,3.5,1163374198
106,4014,4,1163373273
106,4018,4,1163375025
106,4022,3.5,1163373696
106,4025,4.5,1163375145
106,4306,3.5,1163374103
106,4308,3.5,1163374354
106,4447,4.5,1163375033
106,4718,3.5,1163375131
106,4963,3,1163373548
106,4995,4.5,1163373616
106,5266,3.5,1163374995
106,5299,4.5,1163373299
106,5349,4.5,1163373606
106,5464,4,1163374443
106,5669,3.5,1163374206
106,5679,4.5,1163374389
106,5816,3,1163373688
106,5995,4,1163374533
106,6218,3.5,1163374491
106,6373,4,1163374572
106,6377,4,1163373626
106,6502,4,1163374455
106,6711,2.5,1163373238
106,6942,4,1163374511
106,8376,4,1163374742
106,8464,4,1163374381
106,8622,3.5,1163374118
106,8636,4.5,1163373593
106,8644,4,1163374426
106,30707,4.5,1163374340
106,30749,4.5,1163374702
106,30793,3.5,1163374177
106,33166,5,1163374211
106,33679,4,1163374517
106,34162,4.5,1163374227
106,35836,4,1163374275
106,40819,4.5,1163374283
106,41566,4,1163374144
106,41569,4,1163374167
106,48385,4.5,1163374357
107,111,4,1109258212
107,158,2,1108134263
107,173,2,1109258228
107,293,5,1108134539
107,596,4,1108134269
107,903,4,1108134299
107,1204,5,1108134266
107,1250,4.5,1108134284
107,1259,4.5,1109258196
107,1276,4.5,1108134309
107,1285,4.5,1108134339
107,1358,2,1109258181
107,1639,2,1109258179
107,1687,2,1109258281
107,1747,2,1109258194
107,1876,0.5,1108134334
107,1909,3,1108134344
107,2001,3,1108134289
107,2019,4,1109258270
107,2072,4,1109258285
107,2174,4,1109258175
107,2502,3.5,1108134291
107,2528,3,1109258245
107,2529,4,1108134293
107,2571,1,1109258202
107,2657,2,1108134271
107,2692,4,1108134274
107,2723,3,1109258257
107,2761,4.5,1108134545
107,2890,3,1109258199
107,3052,1,1108134337
107,3114,4,1109258183
107,3300,3.5,1109258250
107,3751,1.5,1109258190
107,4641,1.5,1109258217
107,4975,1.5,1109258226
107,5952,5,1108134311
107,7090,3,1108134534
107,7153,5,1108134519
107,7361,4,1108134524
107,8368,3.5,1108134526
107,8636,4,1108134537
107,8784,3,1108134531
107,8874,4.5,1108134521
108,1,3,851866703
108,10,3,851869035
108,21,3,851867289
108,31,3,851868750
108,34,4,851867861
108,40,4,851866901
108,104,3,851866744
108,110,5,851868188
108,112,4,851866720
108,141,4,851866704
108,151,4,851868206
108,198,2,851868704
108,207,3,851868705
108,260,5,851869062
108,272,3,851868188
108,316,2,851869161
108,318,5,851868187
108,329,3,851868524
108,333,3,851867345
108,345,3,851867621
108,355,3,851867941
108,356,3,851868188
108,357,3,851867436
108,364,3,851868020
108,367,3,851867790
108,377,3,851869291
108,380,4,851869291
108,480,4,851869161
108,500,3,851867669
108,534,4,851868246
108,539,3,851867688
108,541,4,851869035
108,551,4,851868019
108,588,4,851868044
108,589,3,851869140
108,590,4,851868186
108,592,3,851868863
108,594,4,851868020
108,595,3,851868044
108,610,3,851868074
108,671,4,851866806
108,708,3,851866744
108,720,5,851868019
108,724,2,851866784
108,736,1,851866704
108,737,1,851866763
108,745,5,851868020
108,780,3,851866703
108,786,2,851866744
108,924,4,851868289
108,1036,3,851869102
108,1073,3,851866744
108,1079,4,851867320
108,1080,4,851867289
108,1097,3,851868308
108,1125,3,851867553
108,1129,3,851869103
108,1136,4,851867289
108,1148,5,851868019
108,1196,5,851869034
108,1197,3,851867289
108,1198,5,851869035
108,1210,5,851869034
108,1220,4,851867379
108,1223,5,851868044
108,1225,5,851868246
108,1231,4,851868321
108,1240,4,851869062
108,1242,5,851868289
108,1270,3,851867436
108,1275,4,851869080
108,1278,3,851867436
108,1287,4,851868332
108,1288,4,851867401
108,1291,3,851867320
108,1298,3,851868471
108,1302,4,851868471
108,1307,3,851867401
108,1353,3,851866935
108,1371,3,851869160
108,1372,3,851869102
108,1373,2,851869230
108,1374,4,851869035
108,1375,3,851869140
108,1376,3,851869062
108,1394,3,851867688
108,1405,5,851866978
108,1408,1,851869140
109,32,5,1154465405
109,45,2.5,1154389572
109,47,5,1154464836
109,50,5,1154400173
109,110,4,1154473268
109,260,3.5,1154464829
109,282,2,1154389420
109,296,4,1154465380
109,318,5,1154464714
109,356,4,1154400390
109,457,4.5,1154400475
109,520,3.5,1154389356
109,524,2,1154400357
109,527,5,1154400170
109,543,5,1154389386
109,589,4,1154464853
109,593,4.5,1154464833
109,628,4,1154400284
109,805,3.5,1154389432
109,858,5,1154400181
109,1196,3.5,1154464841
109,1197,4,1154464887
109,1198,4,1154464730
109,1210,4,1154464769
109,1219,4,1154465573
109,1225,4,1154465394
109,1258,4,1154465555
109,1259,4,1154464811
109,1265,3,1154465230
109,1270,4,1154464747
109,1291,4,1154464720
109,1302,3.5,1154400465
109,1358,0.5,1154474527
109,1387,4,1154465285
109,1393,3,1154400324
109,1500,4,1154465235
109,1552,3,1154389408
109,1617,3.5,1154464990
109,1625,5,1154389385
109,1674,4,1154389491
109,1704,4,1154473252
109,1754,3,1154400308
109,1777,5,1154400458
109,1876,3.5,1154389528
109,1961,5,1154473322
109,2028,4,1154473259
109,2100,3,1154389460
109,2139,3,1154465222
109,2194,4.5,1154464735
109,2302,4.5,1154400414
109,2324,4,1154464850
109,2329,5,1154473217
109,2353,3.5,1154389340
109,2423,3.5,1154400351
109,2502,5,1154464889
109,2571,5,1154464738
109,2716,3.5,1154464944
109,2762,4.5,1154464717
109,2770,2.5,1154389541
109,2791,4.5,1154465558
109,2797,3.5,1154400340
109,2804,3.5,1154473419
109,2841,3,1154400360
109,2858,4.5,1154464950
109,2918,5,1154473364
109,2959,4,1154464901
109,3147,4.5,1154400266
109,3578,5,1154400441
109,3916,3.5,1154400198
109,3948,4,1154389482
109,3996,4,1154465526
109,4011,4.5,1154464873
109,4019,3.5,1154400245
109,4034,4.5,1154465279
109,4226,5,1154464905
109,4262,4,1154464915
109,4448,2.5,1154400334
109,4886,3.5,1154464808
109,4896,3.5,1154400398
109,4963,4.5,1154400383
109,4973,4,1154465373
109,4993,3.5,1154464819
109,4995,3.5,1154389449
109,5064,5,1154400236
109,5378,3.5,1154389552
109,5445,4.5,1154400449
109,5464,4,1154464756
109,5630,4,1154400407
109,5650,4,1154465399
109,5669,3,1154465385
109,5952,4,1154464762
109,5989,3.5,1154400444
109,6377,4,1154389474
109,6378,3,1154400191
109,6870,4,1154464895
109,6874,5,1154465296
109,6879,3,1154400253
109,7143,3.5,1154400294
109,7153,4,1154464753
109,7361,4,1154465367
109,7438,4,1154464994
109,8533,2.5,1154400471
109,8784,4.5,1154464868
109,8873,4,1154465499
109,8874,3,1154465548
109,32587,3.5,1154465243
109,33166,4.5,1154473310
109,33493,4.5,1154400263
109,33794,4.5,1154464726
109,34162,3.5,1154400423
109,40583,3.5,1154473088
109,40819,3.5,1154473264
109,42007,2,1154473042
109,43556,3.5,1154473022
109,43871,3,1154473014
109,44004,3,1154473017
110,1,4,938629179
110,17,4,938628337
110,26,3,938628655
110,36,5,938629110
110,47,3,938628897
110,318,4,938628966
110,497,4,938628777
110,515,4,938628577
110,527,5,938628843
110,534,5,938628337
110,593,4,938628843
110,608,5,938628843
110,733,2,938628337
110,1059,5,938629250
110,1177,3,938629470
110,1357,4,938628655
110,1358,4,938628450
110,1411,3,938628655
110,1541,2,938628777
110,1584,4,938629341
110,1680,4,938629054
110,1682,5,938628690
110,1704,4,938628966
110,1721,3,938629470
110,1784,5,938628966
110,2028,4,938629341
110,2125,4,938629522
110,2140,4,938629747
110,2249,4,938629053
110,2268,3,938629053
110,2273,3,938628777
110,2278,4,938628897
110,2291,4,938629341
110,2294,2,938629250
110,2302,4,938628843
110,2391,4,939122916
110,2396,4,938628577
110,2427,2,938629681
110,2490,3,938629681
110,2501,4,938628966
110,2539,2,938629341
110,2571,5,938628450
110,2628,3,938628843
110,2762,4,938627748
110,2857,4,938629681
111,50,5,942766420
111,152,4,942766793
111,318,4,942766515
111,344,3,942766603
111,345,4,942766603
111,592,3,942767328
111,735,4,942766974
111,1036,3,942767258
111,1089,3,942766420
111,1101,2,942767328
111,1127,4,942767328
111,1196,4,942767258
111,1197,4,942767258
111,1198,4,942767258
111,1200,4,942767258
111,1210,4,942767258
111,1220,3,942767328
111,1240,4,942767258
111,1291,4,942767258
111,1358,5,942766420
111,1423,4,942766420
111,1459,3,942766725
111,1499,3,942766845
111,1611,5,942767029
111,1690,3,942766679
111,1704,4,942766472
111,1719,5,942766472
111,1887,2,942766845
111,1923,5,942766515
111,2108,3,942766472
111,2344,5,942766991
111,2406,4,942767328
111,2410,2,942767328
111,2539,4,942766845
111,2571,5,942766515
111,2826,5,942766109
111,2827,3,942766251
111,2840,3,942766213
111,2841,4,942766029
111,2881,3,942766164
111,2890,4,942765978
111,2907,2,942766213
111,2926,5,942767121
111,2995,2,942766251
111,3005,3,942766059
111,3019,4,942767571
112,50,5,1391658537
112,70,1,1391656827
112,126,4,1391657561
112,169,3,1391657297
112,296,5,1391658423
112,778,4.5,1391658505
112,785,3.5,1391656845
112,923,5,1391658556
112,1027,4.5,1391658634
112,1201,5,1391658440
112,1408,5,1391658667
112,1918,3,1391657062
112,2042,3.5,1391657376
112,2596,4.5,1391657543
112,2762,3,1391658583
112,3424,3,1391657112
112,5669,3,1391658601
112,6598,5,1391657861
112,26614,5,1391658574
112,48516,5,1391658450
112,51084,4,1391657605
112,58295,4.5,1391657459
112,71211,3.5,1391657720
112,77455,4.5,1391658141
112,79132,4,1391658115
112,80489,4.5,1391658399
112,80906,3,1391658137
112,81158,4,1391658210
112,81562,3.5,1391658218
112,88129,4,1391658385
112,91500,4.5,1391658311
112,91529,4.5,1391658125
112,91548,4,1391658270
112,96079,4,1391658186
112,96861,4,1391657924
112,97938,4,1391657610
112,104841,5,1391658157
112,106487,5,1391657798
113,253,3,968045587
113,529,1,968045407
113,538,3,968045438
113,608,2,968045353
113,673,1,968045732
113,736,4,968045680
113,737,3,968045764
113,1028,1,968045500
113,1032,2,968045561
113,1077,3,968045500
113,1197,1,955407153
113,1215,5,968045353
113,1220,5,955407153
113,1230,2,968045354
113,1235,5,968045354
113,1295,1,955407153
113,1374,1,968045475
113,1387,4,968045475
113,1639,2,968045438
113,1732,3,968045529
113,2259,2,955407153
113,2355,2,968045475
113,2460,4,968045680
113,2529,1,968045475
113,2668,2,968045764
113,2959,4,968045407
113,3146,2,968045732
113,3148,1,968045379
113,3176,3,968045649
113,3179,2,968045354
113,3298,4,968045529
113,3324,1,968045732
113,3408,4,968045379
113,3474,4,955407153
113,3770,3,968045619
113,3773,2,968045680
113,3780,2,968045619
113,3791,1,968045232
113,3793,5,968045232
113,3794,3,968045232
113,3798,4,968045232
113,3799,1,968045198
113,3801,3,968045198
113,3809,3,968045172
113,3825,5,968045142
113,3827,2,968045142
113,3829,2,968045106
113,3831,4,968045106
113,3841,2,968045074
113,3844,1,968045074
113,3861,3,968045015
113,3863,5,968045015
113,3864,3,968045015
113,3865,5,968045015
113,3869,2,968044981
113,3871,2,968044981
113,3873,3,968044981
113,3879,5,968044949
113,3885,3,968044949
113,3886,2,968044949
113,6184,4,968045173
114,1,5,1331380058
114,47,2.5,1331380914
114,110,4,1331380038
114,277,4,1331379348
114,296,3.5,1331380895
114,318,4.5,1331380029
114,356,5,1331380018
114,362,4.5,1331379479
114,480,3,1331380025
114,524,3.5,1331379485
114,527,4,1331380901
114,531,4,1331379483
114,587,3,1331380851
114,590,4,1331380062
114,914,4,1331379366
114,919,3.5,1331380871
114,1027,3,1331379520
114,1259,4,1331380814
114,1265,2.5,1331380845
114,1918,3,1331379386
114,1961,4,1331380745
114,2355,4,1331380741
114,2571,3,1331380888
114,2572,3.5,1331379777
114,2761,4,1331379470
114,2762,3,1331380765
114,2804,3,1331380731
114,2908,3,1331379494
114,2918,3,1331380761
114,3114,3,1331380738
114,3147,4,1331380752
114,3255,3.5,1331379342
114,3396,3.5,1331379599
114,3624,3,1331379574
114,4306,4,1331380721
114,4310,4.5,1331379506
114,4321,2.5,1331379589
114,4718,3.5,1331379530
114,4878,4.5,1331380145
114,4886,3.5,1331380834
114,4993,4.5,1331380883
114,5989,4,1331380785
114,6377,4.5,1331380734
114,7361,4,1331380159
114,7502,4.5,1331380306
114,54286,3.5,1331380782
114,58559,4.5,1331380873
114,64614,4.5,1331380830
114,69757,4,1331379748
114,78499,4,1331380725
114,81834,4.5,1331380387
114,88125,4.5,1331380390
114,93363,3,1331379985
115,594,1,976243997
115,1196,4,976243997
115,1721,3,976243912
115,2038,3,976244179
115,2355,2,976244179
115,2394,3,976244471
115,2628,3,976243933
115,2683,2,976244131
115,2716,3,976244313
115,2720,2,976244367
115,2724,3,976244524
115,2861,2,976244287
115,3114,4,976244591
115,3157,2,976244564
115,3175,5,976244313
115,3354,3,976243997
115,3623,3,976244423
115,3751,4,976244205
115,3986,3,976244107
115,3988,4,976244343
116,1,2,997938310
116,2,2,1134521380
116,5,4.5,1093070098
116,6,4,1040205753
116,10,3,1093028290
116,11,2.5,1093028381
116,14,2.5,1166586286
116,16,3.5,1093070150
116,17,3,997939404
116,19,1,1093028409
116,21,4.5,1058249528
116,22,2.5,1093070415
116,25,3,1033345172
116,32,4,997938466
116,34,3,997938310
116,36,1,1033345287
116,39,2.5,1093028334
116,44,3,1122576665
116,47,5,1054449816
116,50,5,997938500
116,52,2.5,1093070271
116,62,2,1093028336
116,70,0.5,1093070467
116,82,5,1044220302
116,94,3,1166587063
116,95,1.5,1093028331
116,101,4,1134522072
116,104,1,1093070113
116,107,2,1166586594
116,110,3,1040205792
116,111,5,997938500
116,112,2.5,1093070156
116,123,4,997938358
116,125,3.5,1245362506
116,145,3.5,1134521543
116,149,5,1075142933
116,150,3,997939380
116,153,1,1128274517
116,157,2,1052896975
116,160,0.5,1093028411
116,161,3,1093028319
116,162,4,997938676
116,163,2,1166586021
116,164,4,997938413
116,165,3,1093028183
116,170,2.5,1166586376
116,172,1,1093070329
116,175,4,1166587180
116,176,4,1046209579
116,180,3,1166586276
116,185,2,1052896916
116,193,1,1193435347
116,196,2,1093070170
116,198,1.5,1134521967
116,208,1.5,1193435482
116,214,2,1033345241
116,215,4.5,1054449903
116,216,1,1349622582
116,223,4,997939415
116,225,1,1134521432
116,230,1,1033345068
116,231,3.5,1093028308
116,232,4,1033345227
116,233,4,1033344772
116,235,4,997939415
116,237,3.5,1166586251
116,246,5,997938656
116,247,2,997938567
116,252,2,1093070318
116,253,2,1093028328
116,260,5,997938437
116,265,1,1058250479
116,288,2,1093028372
116,292,1,1093028298
116,293,5,997938567
116,296,5,997938771
116,300,4,1054449869
116,306,5,997938737
116,307,4,997938894
116,308,4,1052897100
116,316,3,1052896866
116,317,1,1093028399
116,318,2,997938727
116,322,2.5,1120209787
116,329,1.5,1093028255
116,335,2,997938391
116,339,2.5,1122576622
116,342,3,1058250589
116,344,2,1093028220
116,349,3,997939193
116,353,3,1093070088
116,355,0.5,1122576667
116,356,1,1058250631
116,357,3.5,1058250490
116,364,4,997939065
116,367,2,1374637824
116,370,3.5,1122576670
116,371,2,1443385370
116,372,3,1465793100
116,373,3.5,1054449871
116,377,4,1033344267
116,380,4,997939179
116,382,3.5,1166586661
116,429,1,1465955324
116,431,4,1132469126
116,434,3,1093028320
116,435,1,1093070102
116,440,2.5,1058250627
116,441,4,997938322
116,442,1,1193435522
116,454,3,1093028323
116,457,5,997938567
116,466,2.5,1134521456
116,471,3,1166586067
116,474,3,1093028384
116,480,3,997939193
116,481,3,1166586748
116,483,1,997938905
116,485,0.5,1093070332
116,494,4,1093028414
116,500,3,1035258747
116,508,1.5,1093028394
116,509,2,1093028389
116,520,3.5,1443384915
116,524,2.5,1166586387
116,527,4,997937239
116,535,3,1033345148
116,539,2,1093028325
116,540,1.5,1240203835
116,541,5,997938438
116,543,3,1093070381
116,549,5,997938676
116,551,2,997939055
116,555,4,1033344257
116,556,3.5,1361078504
116,562,3,1166586512
116,574,3,1141391972
116,586,2,1093028377
116,587,1,1093028322
116,588,0.5,1093028161
116,589,4,997938451
116,590,3,1093028142
116,592,4,997939162
116,593,5,997938500
116,594,2.5,1245021392
116,597,2.5,1093028267
116,608,5,997938500
116,610,3,1052896916
116,628,2.5,1093070326
116,647,1.5,1134521628
116,648,4,1093028231
116,663,2,1035258608
116,665,3,997939348
116,674,3,1052896916
116,680,2,1052896867
116,708,3,1093028406
116,720,3,1033345122
116,724,2,1166586237
116,733,3.5,1093028260
116,736,1,1093028237
116,745,3,997938288
116,748,2.5,1166586565
116,750,4,997938438
116,762,2,1093070454
116,778,4,1054450167
116,780,2.5,1093028151
116,784,2.5,1093070207
116,785,3,1033344834
116,786,0.5,1093028395
116,788,1.5,1134521382
116,799,3,1136904835
116,800,5,997938391
116,802,1,1128274713
116,803,4.5,1054450008
116,804,3.5,1134522085
116,832,1,1166586002
116,836,2,1166586995
116,851,4,1035258747
116,858,5,997938703
116,866,4,997938567
116,899,5,1058250570
116,903,5,997938346
116,904,5,997938346
116,908,5,997938500
116,909,4,997939604
116,910,2.5,1122576681
116,911,4,1058250459
116,912,5,997938140
116,913,4,1416119525
116,914,1.5,1058250501
116,916,1,1128274460
116,919,3,997938737
116,920,3.5,1093070090
116,922,1,1040205624
116,923,5,997938727
116,924,5,997938358
116,926,3,1044219825
116,931,1,1058250466
116,953,3,997938800
116,994,4,997939453
116,1020,2,1166586619
116,1035,2,1034544304
116,1036,4,997938528
116,1041,5,997938905
116,1047,2.5,1348976598
116,1059,1.5,1166586136
116,1060,4,1054450184
116,1073,3,997938603
116,1079,4,997937239
116,1084,3,997938787
116,1088,2,1122576683
116,1089,4,997938528
116,1092,2.5,1193436089
116,1093,2,1166586415
116,1094,4,1033345199
116,1095,4,1040205624
116,1097,4,997938466
116,1100,2.5,1458506296
116,1101,3,1093070163
116,1120,1,1055439464
116,1127,4,997939162
116,1131,2.5,1345397949
116,1136,2.5,1128274586
116,1147,3.5,1386368101
116,1148,3,997938288
116,1171,4,1054449673
116,1173,3,1193435335
116,1176,4,997938862
116,1178,3,997938771
116,1179,4,1033344257
116,1183,2,1443384910
116,1186,4.5,1166586456
116,1189,3.5,1361078481
116,1193,5,997938760
116,1196,5,997938438
116,1197,1,1040205753
116,1198,4,997939111
116,1199,1,1093070386
116,1200,4,997938528
116,1201,3.5,1345398232
116,1203,4,997938784
116,1204,2,997939111
116,1206,5,997938438
116,1207,3,1044347743
116,1208,5,997938822
116,1209,4.5,1345398245
116,1210,5,997938466
116,1211,1.5,1058250487
116,1212,3,1166586696
116,1213,3,997938749
116,1214,4,997938203
116,1215,1.5,1054271469
116,1217,2,1055439440
116,1218,4,997939207
116,1219,3,997938203
116,1220,1,1093070109
116,1221,5,997938712
116,1222,4,997939614
